   1.2350000e+00   4.0099237e-01
   1.2450000e+00   3.9009750e-01
   1.2550000e+00   3.8447695e-01
   1.2650000e+00   3.8434306e-01
   1.2750000e+00   3.7169583e-01
   1.2850000e+00   3.6485935e-01
   1.2950000e+00   3.5104861e-01
   1.3050000e+00   3.4485575e-01
   1.3150000e+00   3.3588838e-01
   1.3250000e+00   3.2819624e-01
   1.3350000e+00   3.2328817e-01
   1.3450000e+00   3.1601263e-01
   1.3550000e+00   3.0266825e-01
   1.3650000e+00   2.9713718e-01
   1.3750000e+00   2.9533708e-01
   1.3850000e+00   2.9121083e-01
   1.3950000e+00   2.8414091e-01
   1.4050000e+00   2.8026926e-01
   1.4150000e+00   2.7957656e-01
   1.4250000e+00   2.7281423e-01
   1.4350000e+00   2.6771097e-01
   1.4450000e+00   2.6094157e-01
   1.4550000e+00   2.5492951e-01
   1.4650000e+00   2.5635473e-01
   1.4750000e+00   2.5328055e-01
   1.4850000e+00   2.4776785e-01
   1.4950000e+00   2.4527841e-01
   1.5050000e+00   2.4116356e-01
   1.5150000e+00   2.3479952e-01
   1.5250000e+00   2.2909751e-01
   1.5350000e+00   2.2478864e-01
   1.5450000e+00   2.1988652e-01
   1.5550000e+00   2.1600655e-01
   1.5650000e+00   2.1155346e-01
   1.5750000e+00   2.0618371e-01
   1.5850000e+00   2.0421400e-01
   1.5950000e+00   1.9986049e-01
   1.6050000e+00   1.9149587e-01
   1.6150000e+00   1.8686867e-01
   1.6250000e+00   1.8514079e-01
   1.6350000e+00   1.8114900e-01
   1.6450000e+00   1.7672035e-01
   1.6550000e+00   1.7410077e-01
   1.6650000e+00   1.7157893e-01
   1.6750000e+00   1.6446131e-01
   1.6850000e+00   1.6038151e-01
   1.6950000e+00   1.5990280e-01
   1.7050000e+00   1.5598710e-01
   1.7150000e+00   1.5154513e-01
   1.7250000e+00   1.4896066e-01
   1.7350000e+00   1.4583813e-01
   1.7450000e+00   1.4394690e-01
   1.7550000e+00   1.3913193e-01
   1.7650000e+00   1.3640214e-01
   1.7750000e+00   1.3419795e-01
   1.7850000e+00   1.3241284e-01
   1.7950000e+00   1.2867031e-01
   1.8050000e+00   1.2669882e-01
   1.8150000e+00   1.2417815e-01
   1.8250000e+00   1.2194088e-01
   1.8350000e+00   1.2068833e-01
   1.8450000e+00   1.1951814e-01
   1.8550000e+00   1.1810678e-01
   1.8650000e+00   1.1452001e-01
   1.8750000e+00   1.1248128e-01
   1.8850000e+00   1.1235780e-01
   1.8950000e+00   1.0985865e-01
   1.9050000e+00   1.0699415e-01
   1.9150000e+00   1.0536798e-01
   1.9250000e+00   1.0482407e-01
   1.9350000e+00   1.0238584e-01
   1.9450000e+00   1.0112074e-01
   1.9550000e+00   9.9521714e-02
   1.9650000e+00   9.7158594e-02
   1.9750000e+00   9.6108486e-02
   1.9850000e+00   9.5010785e-02
   1.9950000e+00   9.4369683e-02
   2.0050000e+00   9.1369284e-02
   2.0150000e+00   8.7823106e-02
   2.0250000e+00   8.5481825e-02
   2.0350000e+00   8.4008589e-02
   2.0450000e+00   8.1446081e-02
   2.0550000e+00   7.9346876e-02
   2.0650000e+00   7.8222387e-02
   2.0750000e+00   7.5801991e-02
   2.0850000e+00   7.3668459e-02
   2.0950000e+00   7.1710547e-02
   2.1050000e+00   6.8677372e-02
   2.1150000e+00   6.7446125e-02
   2.1250000e+00   6.5072541e-02
   2.1350000e+00   6.4330036e-02
   2.1450000e+00   6.2457501e-02
   2.1550000e+00   6.0711034e-02
   2.1650000e+00   5.8381047e-02
   2.1750000e+00   5.7285150e-02
   2.1850000e+00   5.6713286e-02
   2.1950000e+00   5.4823417e-02
   2.2050000e+00   5.3418180e-02
   2.2150000e+00   5.2616588e-02
   2.2250000e+00   5.1268091e-02
   2.2350000e+00   4.9462230e-02
   2.2450000e+00   4.7898493e-02
   2.2550000e+00   4.6315472e-02
   2.2650000e+00   4.4998787e-02
   2.2750000e+00   4.3337890e-02
   2.2850000e+00   4.2326635e-02
   2.2950000e+00   4.1122294e-02
   2.3050000e+00   3.9530144e-02
   2.3150000e+00   3.8725603e-02
   2.3250000e+00   3.8227286e-02
   2.3350000e+00   3.6742192e-02
   2.3450000e+00   3.5730075e-02
   2.3550000e+00   3.4881986e-02
   2.3650000e+00   3.3904409e-02
   2.3750000e+00   3.3182996e-02
   2.3850000e+00   3.2253266e-02
   2.3950000e+00   3.1494963e-02
   2.4050000e+00   3.0745201e-02
   2.4150000e+00   3.0321286e-02
   2.4250000e+00   2.9256588e-02
   2.4350000e+00   2.8515936e-02
   2.4450000e+00   2.8056618e-02
   2.4550000e+00   2.7157601e-02
   2.4650000e+00   2.6624741e-02
   2.4750000e+00   2.5653617e-02
   2.4850000e+00   2.4766404e-02
   2.4950000e+00   2.4500945e-02
   2.5050000e+00   2.3828799e-02
   2.5150000e+00   2.3007527e-02
   2.5250000e+00   2.2538199e-02
   2.5350000e+00   2.1925366e-02
   2.5450000e+00   2.1209011e-02
   2.5550000e+00   2.0432213e-02
   2.5650000e+00   1.9981114e-02
   2.5750000e+00   1.9721849e-02
   2.5850000e+00   1.9397732e-02
   2.5950000e+00   1.8719242e-02
   2.6050000e+00   1.7915018e-02
   2.6150000e+00   1.7124865e-02
   2.6250000e+00   1.6707650e-02
   2.6350000e+00   1.6393577e-02
   2.6450000e+00   1.5879760e-02
   2.6550000e+00   1.5320140e-02
   2.6650000e+00   1.4895704e-02
   2.6750000e+00   1.4674787e-02
   2.6850000e+00   1.4238475e-02
   2.6950000e+00   1.3816016e-02
   2.7050000e+00   1.3609520e-02
   2.7150000e+00   1.3308254e-02
   2.7250000e+00   1.3039716e-02
   2.7350000e+00   1.2503906e-02
   2.7450000e+00   1.2342427e-02
   2.7550000e+00   1.2022127e-02
   2.7650000e+00   1.1836661e-02
   2.7750000e+00   1.1566093e-02
   2.7850000e+00   1.1437718e-02
   2.7950000e+00   1.1230070e-02
   2.8050000e+00   1.1057785e-02
   2.8150000e+00   1.0881732e-02
   2.8250000e+00   1.0506769e-02
   2.8350000e+00   1.0337400e-02
   2.8450000e+00   1.0288728e-02
   2.8550000e+00   1.0154532e-02
   2.8650000e+00   1.0121024e-02
   2.8750000e+00   9.8479978e-03
   2.8850000e+00   9.6011583e-03
   2.8950000e+00   9.6035485e-03
   2.9050000e+00   9.4171183e-03
   2.9150000e+00   9.3456279e-03
   2.9250000e+00   9.2968076e-03
   2.9350000e+00   9.2141068e-03
   2.9450000e+00   8.9105121e-03
   2.9550000e+00   8.7931228e-03
   2.9650000e+00   8.7145617e-03
   2.9750000e+00   8.6589687e-03
   2.9850000e+00   8.5814638e-03
   2.9950000e+00   7.1355225e-03
   3.0050000e+00   8.2464975e-04
   3.0150000e+00   1.5905836e-06
   3.0250000e+00   0.0000000e+00
   3.0350000e+00   0.0000000e+00
   3.0450000e+00   0.0000000e+00
   3.0550000e+00   0.0000000e+00
   3.0650000e+00   0.0000000e+00
   3.0750000e+00   0.0000000e+00
   3.0850000e+00   0.0000000e+00
   3.0950000e+00   0.0000000e+00
   3.1050000e+00   0.0000000e+00
   3.1150000e+00   0.0000000e+00
   3.1250000e+00   0.0000000e+00
   3.1350000e+00   0.0000000e+00
   3.1450000e+00   0.0000000e+00
   3.1550000e+00   0.0000000e+00
   3.1650000e+00   0.0000000e+00
   3.1750000e+00   0.0000000e+00
   3.1850000e+00   0.0000000e+00
   3.1950000e+00   0.0000000e+00
